Wavelength_Angs Flux(erg/s/cm2/A)
5.059038680980259414e+03 1.305350009351968765e-02
5.060203701808259211e+03 1.309360004961490631e-02
5.061368990923110687e+03 1.312439981848001480e-02
5.062534548386583992e+03 1.321399956941604614e-02
5.063700374260487479e+03 1.307160034775733948e-02
5.064866468606622220e+03 1.269969996064901352e-02
5.066032831486822033e+03 1.243379991501569748e-02
5.067199462962917096e+03 1.242389995604753494e-02
5.068366363096771238e+03 1.257359981536865234e-02
5.069533531950241922e+03 1.270360033959150314e-02
5.070700969585221173e+03 1.274519972503185272e-02
5.071868676063601015e+03 1.274039968848228455e-02
5.073036651447285294e+03 1.266879960894584656e-02
5.074204895798206053e+03 1.261120010167360306e-02
5.075373409178307156e+03 1.265619974583387375e-02
5.076542191649535198e+03 1.271339971572160721e-02
5.077711243273854052e+03 1.274690032005310059e-02
5.078880564113255787e+03 1.259970013052225113e-02
5.080050154229727013e+03 1.219290029257535934e-02
5.081220013685287086e+03 1.192929968237876892e-02
5.082390142541950809e+03 1.208600029349327087e-02
5.083560540861767549e+03 1.235099975019693375e-02
5.084731208706781217e+03 1.251360028982162476e-02
5.085902146139069373e+03 1.269809994846582413e-02
5.087073353220702302e+03 1.281530037522315979e-02
5.088244830013788487e+03 1.277399994432926178e-02
5.089416576580427318e+03 1.275369990617036819e-02
5.090588592982753653e+03 1.278179977089166641e-02
5.091760879282895985e+03 1.281979959458112717e-02
5.092933435543018277e+03 1.290709991008043289e-02
5.094106261825279034e+03 1.302179973572492599e-02
5.095279358191869505e+03 1.302629988640546799e-02
5.096452724704975481e+03 1.284989994019269943e-02
5.097626361426819130e+03 1.254099979996681213e-02
5.098800268419619897e+03 1.219130028039216995e-02
5.099974445745610865e+03 1.203310023993253708e-02
5.101148893467057860e+03 1.223289966583251953e-02
5.102323611646217614e+03 1.260839961469173431e-02
5.103498600345382329e+03 1.279599964618682861e-02
5.104673859626839658e+03 1.282609999179840088e-02
5.105849389552909997e+03 1.274149958044290543e-02
5.107025190185908286e+03 1.255089975893497467e-02
5.108201261588184934e+03 1.234550029039382935e-02
5.109377603822083984e+03 1.225609984248876572e-02
5.110554216949984038e+03 1.225890032947063446e-02
5.111731101034258245e+03 1.236089970916509628e-02
5.112908256137312492e+03 1.253159996122121811e-02
5.114085682321549939e+03 1.265939977020025253e-02
5.115263379649405579e+03 1.271030027419328690e-02
5.116441348183308946e+03 1.277459971606731415e-02
5.117619587985726866e+03 1.286459993571043015e-02
5.118798099119116159e+03 1.294509973376989365e-02
5.119976881645971844e+03 1.288809999823570251e-02
5.121155935628787120e+03 1.272169966250658035e-02
5.122335261130067011e+03 1.254419982433319092e-02
5.123514858212350191e+03 1.227180007845163345e-02
5.124694726938167150e+03 1.208109967410564423e-02
5.125874867370082939e+03 1.205249968916177750e-02
5.127055279570657149e+03 1.212649978697299957e-02
5.128235963602485754e+03 1.217279955744743347e-02
5.129416919528154722e+03 1.213429961353540421e-02
5.130598147410290039e+03 1.216309983283281326e-02
5.131779647311506778e+03 1.225970033556222916e-02
5.132961419294459120e+03 1.236990001052618027e-02
5.134143463421791239e+03 1.241950038820505142e-02
5.135325779756184602e+03 1.251589972525835037e-02
5.136508368360315217e+03 1.251989975571632385e-02
5.137691229296891834e+03 1.235250011086463928e-02
5.138874362628618655e+03 1.207549963146448135e-02
5.140057768418235355e+03 1.193930022418498993e-02
5.141241446728473420e+03 1.201250031590461731e-02
5.142425397622100718e+03 1.204179972410202026e-02
5.143609621161884206e+03 1.199399959295988083e-02
5.144794117410605395e+03 1.207699999213218689e-02
5.145978886431074898e+03 1.217889972031116486e-02
5.147163928286096962e+03 1.221000030636787415e-02
5.148349243038513123e+03 1.215349975973367691e-02
5.149534830751156733e+03 1.223060023039579391e-02
5.150720691486896612e+03 1.225909963250160217e-02
5.151906825308595216e+03 1.211789995431900024e-02
5.153093232279151380e+03 1.199709996581077576e-02
5.154279912461455751e+03 1.198479998856782913e-02
5.155466865918436270e+03 1.203159987926483154e-02
5.156654092713012687e+03 1.227189972996711731e-02
5.157841592908142047e+03 1.257259957492351532e-02
5.159029366566772296e+03 1.272210013121366501e-02
5.160217413751890490e+03 1.273659989237785339e-02
5.161405734526473680e+03 1.270040031522512436e-02
5.162594328953537115e+03 1.260850019752979279e-02
5.163783197096086951e+03 1.256529986858367920e-02
5.164972339017167542e+03 1.241450011730194092e-02
5.166161754779814146e+03 1.191470026969909668e-02
5.167351444447100221e+03 1.121439971029758453e-02
5.168541408082091039e+03 1.073540002107620239e-02
5.169731645747887342e+03 1.089440006762742996e-02
5.170922157507588963e+03 1.138950046151876450e-02
5.172112943424311197e+03 1.131169963628053665e-02
5.173304003561198442e+03 1.092419959604740143e-02
5.174495337981387820e+03 1.111880037933588028e-02
5.175686946748055561e+03 1.191639993339776993e-02
5.176878829924366983e+03 1.253319997340440750e-02
5.178070987573525599e+03 1.278090011328458786e-02
5.179263419758728560e+03 1.285520009696483612e-02
5.180456126543206665e+03 1.280479971319437027e-02
5.181649107990187076e+03 1.250329986214637756e-02
5.182842364162929698e+03 1.181260030716657639e-02
5.184035895124688977e+03 1.095310039818286896e-02
5.185229700938756650e+03 1.078560017049312592e-02
5.186423781668415359e+03 1.145039964467287064e-02
5.187618137376985942e+03 1.209590025246143341e-02
5.188812768127780146e+03 1.226649992167949677e-02
5.190007673984146095e+03 1.223460026085376740e-02
5.191202855009427367e+03 1.204789988696575165e-02
5.192398311267001191e+03 1.168540026992559433e-02
5.193594042820244795e+03 1.141029968857765198e-02
5.194790049732548141e+03 1.144949998706579208e-02
5.195986332067333024e+03 1.169649977236986160e-02
5.197182889888015779e+03 1.202999986708164215e-02
5.198379723258046397e+03 1.256200019270181656e-02
5.199576832240868498e+03 1.303980033844709396e-02
5.200774216899963903e+03 1.316630002111196518e-02
5.201971877298804429e+03 1.299120020121335983e-02
5.203169813500901000e+03 1.251239981502294540e-02
5.204368025569754536e+03 1.199540030211210251e-02
5.205566513568905066e+03 1.160369999706745148e-02
5.206765277561884432e+03 1.134570036083459854e-02
5.207964317612259947e+03 1.129349973052740097e-02
5.209163633783592559e+03 1.133629959076642990e-02
5.210363226139480503e+03 1.147549971938133240e-02
5.211563094743513830e+03 1.178530044853687286e-02
5.212763239659318970e+03 1.212009973824024200e-02
5.213963660950515987e+03 1.228979974985122681e-02
5.215164358680759506e+03 1.210210006684064865e-02
5.216365332913705970e+03 1.178039982914924622e-02
5.217566583713022737e+03 1.159789972007274628e-02
5.218768111142409907e+03 1.168830040842294693e-02
5.219969915265561212e+03 1.199069991707801819e-02
5.221171996146204947e+03 1.221489999443292618e-02
5.222374353848064857e+03 1.228060014545917511e-02
5.223576988434897430e+03 1.219779998064041138e-02
5.224779899970456427e+03 1.185000035911798477e-02
5.225983088518528348e+03 1.127470005303621292e-02
5.227186554142895147e+03 1.075339969247579575e-02
5.228390296907373340e+03 1.072150003165006638e-02
5.229594316875773075e+03 1.127879973500967026e-02
5.230798614111942697e+03 1.186640001833438873e-02
5.232003188679720552e+03 1.200549956411123276e-02
5.233208040642983178e+03 1.176329981535673141e-02
5.234413170065600752e+03 1.142449956387281418e-02
5.235618577011477100e+03 1.133500039577484131e-02
5.236824261544511501e+03 1.152430009096860886e-02
5.238030223728639612e+03 1.180399954319000244e-02
5.239236463627788908e+03 1.196280028671026230e-02
5.240442981305923240e+03 1.201250031590461731e-02
5.241649776827001915e+03 1.199650019407272339e-02
5.242856850255016980e+03 1.198429986834526062e-02
5.244064201653961391e+03 1.202709972858428955e-02
5.245271831087843566e+03 1.209679991006851196e-02
5.246479738620699209e+03 1.200990006327629089e-02
5.247687924316561293e+03 1.176480017602443695e-02
5.248896388239497355e+03 1.158369984477758408e-02
5.250105130453566744e+03 1.153539959341287613e-02
5.251314151022867918e+03 1.148610003292560577e-02
5.252523450011491150e+03 1.151680015027523041e-02
5.253733027483562182e+03 1.164219994097948074e-02
5.254942883503200392e+03 1.163570024073123932e-02
5.256153018134563354e+03 1.163300033658742905e-02
5.257363431441800458e+03 1.183240022510290146e-02
5.258574123489095655e+03 1.213259994983673096e-02
5.259785094340629257e+03 1.226809993386268616e-02
5.260996344060615229e+03 1.215340010821819305e-02
5.262207872713263896e+03 1.182449981570243835e-02
5.263419680362818326e+03 1.137499976903200150e-02
5.264631767073517040e+03 1.092009991407394409e-02
5.265844132909634936e+03 1.069600041955709457e-02
5.267056777935444188e+03 1.081980019807815552e-02
5.268269702215233337e+03 1.107450015842914581e-02
5.269482905813320940e+03 1.101830042898654938e-02
5.270696388794019185e+03 1.075890008360147476e-02
5.271910151221675733e+03 1.093189977109432220e-02
5.273124193160633695e+03 1.139710005372762680e-02
5.274338514675269835e+03 1.150439959019422531e-02
5.275553115829955459e+03 1.134719979017972946e-02
5.276767996689099164e+03 1.129539962857961655e-02
5.277983157317101359e+03 1.161860022693872452e-02
5.279198597778398835e+03 1.193569973111152649e-02
5.280414318137423834e+03 1.188949961215257645e-02
5.281630318458642250e+03 1.165200024843215942e-02
5.282846598806513612e+03 1.140579953789710999e-02
5.284063159245536553e+03 1.123970001935958862e-02
5.285279999840199707e+03 1.131480000913143158e-02
5.286497120655030812e+03 1.170780044049024582e-02
5.287714521754547604e+03 1.204709988087415695e-02
5.288932203203307836e+03 1.212180033326148987e-02
5.290150165065865622e+03 1.210180018097162247e-02
5.291368407406791448e+03 1.211840007454156876e-02
5.292586930290684904e+03 1.207139994949102402e-02
5.293805733782141033e+03 1.199869997799396515e-02
5.295024817945789437e+03 1.193230040371417999e-02
5.296244182846255171e+03 1.177390012890100479e-02
5.297463828548196943e+03 1.145859993994235992e-02
5.298683755116269822e+03 1.116499956697225571e-02
5.299903962615163437e+03 1.118339970707893372e-02
5.301124451109560141e+03 1.145389955490827560e-02
5.302345220664181397e+03 1.154490001499652863e-02
5.303566271343739572e+03 1.163700036704540253e-02
5.304787603212983413e+03 1.186690013855695724e-02
5.306009216336658028e+03 1.197320036590099335e-02
5.307231110779540359e+03 1.185640040785074234e-02
5.308453286606405527e+03 1.175879966467618942e-02
5.309675743882061397e+03 1.184059958904981613e-02
5.310898482671311285e+03 1.195549964904785156e-02
5.312121503038993978e+03 1.194399967789649963e-02
5.313344805049947354e+03 1.188359968364238739e-02
5.314568388769024750e+03 1.180670037865638733e-02
5.315792254261109520e+03 1.168190035969018936e-02
5.317016401591078647e+03 1.148619968444108963e-02
5.318240830823847318e+03 1.138139981776475906e-02
5.319465542024322531e+03 1.153570041060447693e-02
5.320690535257446754e+03 1.175780035555362701e-02
5.321915810588157001e+03 1.180899981409311295e-02
5.323141368081428482e+03 1.171210035681724548e-02
5.324367207802227313e+03 1.158550009131431580e-02
5.325593329815557809e+03 1.145299989730119705e-02
5.326819734186415189e+03 1.132840011268854141e-02
5.328046420979834693e+03 1.094750035554170609e-02
5.329273390260842461e+03 1.049780007451772690e-02
5.330500642094501927e+03 1.069459971040487289e-02
5.331728176545870156e+03 1.132229994982481003e-02
5.332955993680040592e+03 1.168689969927072525e-02
5.334184093562100315e+03 1.175389997661113739e-02
5.335412476257171875e+03 1.180869992822408676e-02
5.336641141830372362e+03 1.181630045175552368e-02
5.337870090346855250e+03 1.174290012568235397e-02
5.339099321871767643e+03 1.157009974122047424e-02
5.340328836470293027e+03 1.133290026336908340e-02
5.341558634207613068e+03 1.115390006452798843e-02
5.342788715148925803e+03 1.129600033164024353e-02
5.344019079359458374e+03 1.161819975823163986e-02
5.345249726904434283e+03 1.176820043474435806e-02
5.346480657849110685e+03 1.169489976018667221e-02
5.347711872258739277e+03 1.159809995442628860e-02
5.348943370198609955e+03 1.146929990500211716e-02
5.350175151734003521e+03 1.140249986201524734e-02
5.351407216930238974e+03 1.150539983063936234e-02
5.352639565852628948e+03 1.168719958513975143e-02
5.353872198566521547e+03 1.179779972881078720e-02
5.355105115137258508e+03 1.185499969869852066e-02
5.356338315630218858e+03 1.195940002799034119e-02
5.357571800110775257e+03 1.204469986259937286e-02
5.358805568644336745e+03 1.205199956893920898e-02
5.360039621296305086e+03 1.198930013924837112e-02
5.361273958132119333e+03 1.185270026326179504e-02
5.362508579217212173e+03 1.164219994097948074e-02
5.363743484617052673e+03 1.144440006464719772e-02
5.364978674397108989e+03 1.140540000051259995e-02
5.366214148622863831e+03 1.140089984983205795e-02
5.367449907359831741e+03 1.143409963697195053e-02
5.368685950673521802e+03 1.146609988063573837e-02
5.369922278629476750e+03 1.130620017647743225e-02
5.371158891293234774e+03 1.095080003142356873e-02
5.372395788730372260e+03 1.076370012015104294e-02
5.373632971006455591e+03 1.110719982534646988e-02
5.374870438187091167e+03 1.168239954859018326e-02
5.376108190337876295e+03 1.199289970099925995e-02
5.377346227524447386e+03 1.195999979972839355e-02
5.378584549812431760e+03 1.183499954640865326e-02
5.379823157267495844e+03 1.172879990190267563e-02
5.381062049955297880e+03 1.158980000764131546e-02
5.382301227941533398e+03 1.149359997361898422e-02
5.383540691291892472e+03 1.141600031405687332e-02
5.384780440072099736e+03 1.142220012843608856e-02
5.386020474347876188e+03 1.158289983868598938e-02
5.387260794184976476e+03 1.170319970697164536e-02
5.388501399649156156e+03 1.169980037957429886e-02
5.389742290806185338e+03 1.160699967294931412e-02
5.390983467721866873e+03 1.144330017268657684e-02
5.392224930461993608e+03 1.134019996970891953e-02
5.393466679092399318e+03 1.132510043680667877e-02
5.394708713678909589e+03 1.132410019636154175e-02
5.395951034287384573e+03 1.132149994373321533e-02
5.397193640983682599e+03 1.114949956536293030e-02
5.398436533833693829e+03 1.100150030106306076e-02
5.399679712903305699e+03 1.118309982120990753e-02
5.400923178258442022e+03 1.146289985626935959e-02
5.402166929965016607e+03 1.156419981271028519e-02
5.403410968088985101e+03 1.148159988224506378e-02
5.404655292696293145e+03 1.119969971477985382e-02
5.405899903852925490e+03 1.085119973868131638e-02
5.407144801624857791e+03 1.074369996786117554e-02
5.408389986078104812e+03 1.099199987947940826e-02
5.409635457278674039e+03 1.109100040048360825e-02
5.410881215292611159e+03 1.107930019497871399e-02
5.412127260185951855e+03 1.119160000234842300e-02
5.413373592024772734e+03 1.141420006752014160e-02
5.414620210875141311e+03 1.148699969053268433e-02
5.415867116803163299e+03 1.145219989120960236e-02
5.417114309874943501e+03 1.152500044554471970e-02
5.418361790156599454e+03 1.160790026187896729e-02
5.419609557714285074e+03 1.160280033946037292e-02
5.420857612614142454e+03 1.147530041635036469e-02
5.422105954922353703e+03 1.141079980880022049e-02
5.423354584705093657e+03 1.140629965811967850e-02
5.424603502028575349e+03 1.125549990683794022e-02
5.425852706959002717e+03 1.120049972087144852e-02
5.427102199562619717e+03 1.146239973604679108e-02
5.428351979905661210e+03 1.158739998936653137e-02
5.429602048054400257e+03 1.133889984339475632e-02
5.430852404075104459e+03 1.109009981155395508e-02
5.432103048034075073e+03 1.109839975833892822e-02
5.433353979997610622e+03 1.118220016360282898e-02
5.434605200032046014e+03 1.106869988143444061e-02
5.435856708203706148e+03 1.091390009969472885e-02
5.437108504578957763e+03 1.103900000452995300e-02
5.438360589224158502e+03 1.134689990431070328e-02
5.439612962205703298e+03 1.164359971880912781e-02
5.440865623589986171e+03 1.181850023567676544e-02
5.442118573443416608e+03 1.186790037900209427e-02
