Wavelength_Angs Flux(erg/s/cm2/A) flux_err
4.868555175781250000e+03 1.347274017333984375e+01 8.980367183685302734e-01
4.869675292968750000e+03 1.315755558013916016e+01 8.959823846817016602e-01
4.870795410156250000e+03 1.148805618286132812e+01 9.032828211784362793e-01
4.871918945312500000e+03 1.305869197845458984e+01 8.708767294883728027e-01
4.873039550781250000e+03 1.264883136749267578e+01 8.765468001365661621e-01
4.874163085937500000e+03 1.372285747528076172e+01 8.849806785583496094e-01
4.875284667968750000e+03 1.207600784301757812e+01 9.293645024299621582e-01
4.876408691406250000e+03 1.213961410522460938e+01 9.355151057243347168e-01
4.877530761718750000e+03 1.675266647338867188e+01 8.370448350906372070e-01
4.878652832031250000e+03 3.560775756835937500e+01 6.471819877624511719e-01
4.879777832031250000e+03 7.479865264892578125e+01 4.452075064182281494e-01
4.880900390625000000e+03 7.466136169433593750e+01 4.470299780368804932e-01
4.882025878906250000e+03 3.719454574584960938e+01 6.427183151245117188e-01
4.883148925781250000e+03 1.478195095062255859e+01 9.106656908988952637e-01
4.884274902343750000e+03 1.100590229034423828e+01 9.690231084823608398e-01
4.885398437500000000e+03 1.150423622131347656e+01 9.318958520889282227e-01
4.886522460937500000e+03 1.414503097534179688e+01 8.578546643257141113e-01
4.887649414062500000e+03 1.183570098876953125e+01 8.627705574035644531e-01
4.888773437500000000e+03 1.210990810394287109e+01 8.931301832199096680e-01
4.889900878906250000e+03 1.229818248748779297e+01 9.368984103202819824e-01
4.891025878906250000e+03 1.044642162322998047e+01 9.692134261131286621e-01
4.892153808593750000e+03 1.185793876647949219e+01 9.567603468894958496e-01
4.893279296875000000e+03 1.246362495422363281e+01 9.699248075485229492e-01
4.894404785156250000e+03 1.141910266876220703e+01 9.884924292564392090e-01
4.895533691406250000e+03 1.449883174896240234e+01 9.475476145744323730e-01
4.896659667968750000e+03 1.270492172241210938e+01 9.563810229301452637e-01
4.897789062500000000e+03 1.345107364654541016e+01 9.502166509628295898e-01
4.898915527343750000e+03 1.273451042175292969e+01 9.424517750740051270e-01
4.900045410156250000e+03 1.181623077392578125e+01 9.518361091613769531e-01
4.901172363281250000e+03 1.205955886840820312e+01 9.711359143257141113e-01
4.902299804687500000e+03 1.196543788909912109e+01 9.861906170845031738e-01
4.903430664062500000e+03 1.355581092834472656e+01 9.711858034133911133e-01
4.904558593750000000e+03 1.294537925720214844e+01 9.774144291877746582e-01
4.905689453125000000e+03 1.206299018859863281e+01 9.863143563270568848e-01
4.906817871093750000e+03 1.337964344024658203e+01 9.570031166076660156e-01
4.907949707031250000e+03 1.278483104705810547e+01 9.542240500450134277e-01
4.909078613281250000e+03 1.206906890869140625e+01 9.899991154670715332e-01
4.910208007812500000e+03 1.457587528228759766e+01 9.576429724693298340e-01
4.911340332031250000e+03 1.255292510986328125e+01 9.675250053405761719e-01
4.912470214843750000e+03 1.273624801635742188e+01 9.423000812530517578e-01
4.913603027343750000e+03 1.486494636535644531e+01 9.018740653991699219e-01
4.914733398437500000e+03 1.636147499084472656e+01 8.825549483299255371e-01
4.915866699218750000e+03 1.295647716522216797e+01 9.684622287750244141e-01
4.916997558593750000e+03 1.329229354858398438e+01 9.535853862762451172e-01
4.918131347656250000e+03 1.463703918457031250e+01 9.395127296447753906e-01
4.919262695312500000e+03 1.426425933837890625e+01 9.493920803070068359e-01
4.920394531250000000e+03 1.324681663513183594e+01 9.891299605369567871e-01
4.921528808593750000e+03 1.442242717742919922e+01 9.749146699905395508e-01
4.922661132812500000e+03 1.189031696319580078e+01 1.001818299293518066e+00
4.923796386718750000e+03 1.434771060943603516e+01 9.672623276710510254e-01
4.924929199218750000e+03 1.367172241210937500e+01 9.567572474479675293e-01
4.926064941406250000e+03 1.525440406799316406e+01 9.242218136787414551e-01
4.927197753906250000e+03 1.573015785217285156e+01 9.264052510261535645e-01
4.928331542968750000e+03 1.378672218322753906e+01 9.785335063934326172e-01
4.929467773437500000e+03 1.487883377075195312e+01 9.736295342445373535e-01
4.930602050781250000e+03 1.506621932983398438e+01 9.684653878211975098e-01
4.931738769531250000e+03 1.482083320617675781e+01 9.600843787193298340e-01
4.932873535156250000e+03 1.417972278594970703e+01 9.743016362190246582e-01
4.934010742187500000e+03 1.307070446014404297e+01 9.907621741294860840e-01
4.935145996093750000e+03 1.422291564941406250e+01 9.829849004745483398e-01
4.936281250000000000e+03 1.431416416168212891e+01 9.795502424240112305e-01
4.937419433593750000e+03 1.303549766540527344e+01 9.876663684844970703e-01
4.938555664062500000e+03 1.072593307495117188e+01 1.006773233413696289e+00
4.939694335937500000e+03 1.109532260894775391e+01 9.871953725814819336e-01
4.940830566406250000e+03 1.307206344604492188e+01 9.444009065628051758e-01
4.941970214843750000e+03 1.244586181640625000e+01 9.613969326019287109e-01
4.943106933593750000e+03 1.284135818481445312e+01 9.800989627838134766e-01
4.944244140625000000e+03 1.387279987335205078e+01 9.614601731300354004e-01
4.945384277343750000e+03 1.425059604644775391e+01 9.541389346122741699e-01
4.946521972656250000e+03 1.463582992553710938e+01 9.496641159057617188e-01
4.947662597656250000e+03 1.395894813537597656e+01 9.522807598114013672e-01
4.948800781250000000e+03 1.490099239349365234e+01 9.383919835090637207e-01
4.949941894531250000e+03 1.440495204925537109e+01 9.419957399368286133e-01
4.951080566406250000e+03 1.476249885559082031e+01 9.591829776763916016e-01
4.952219726562500000e+03 1.386874103546142578e+01 9.704212546348571777e-01
4.953361816406250000e+03 1.468861770629882812e+01 9.572466611862182617e-01
4.954500976562500000e+03 1.540987682342529297e+01 9.281786084175109863e-01
4.955643554687500000e+03 1.477257728576660156e+01 9.288703203201293945e-01
4.956783691406250000e+03 1.218572521209716797e+01 9.805912375450134277e-01
4.957926757812500000e+03 1.275249004364013672e+01 9.956910610198974609e-01
4.959067382812500000e+03 1.280141353607177734e+01 1.005674719810485840e+00
4.960208007812500000e+03 1.245675945281982422e+01 1.027155280113220215e+00
4.961352050781250000e+03 1.427956581115722656e+01 9.751229882240295410e-01
4.962493164062500000e+03 1.460762500762939453e+01 9.741047024726867676e-01
4.963637695312500000e+03 1.389342403411865234e+01 9.956694245338439941e-01
4.964779296875000000e+03 1.423381900787353516e+01 9.830044507980346680e-01
4.965924316406250000e+03 1.268002223968505859e+01 9.879387021064758301e-01
4.967066894531250000e+03 1.418602657318115234e+01 9.304819703102111816e-01
4.968209472656250000e+03 1.343134403228759766e+01 9.369169473648071289e-01
4.969354980468750000e+03 1.528986263275146484e+01 9.503375887870788574e-01
4.970498046875000000e+03 1.461547374725341797e+01 9.732892513275146484e-01
4.971644531250000000e+03 1.272915840148925781e+01 9.721073508262634277e-01
4.972788085937500000e+03 1.350725364685058594e+01 9.449222087860107422e-01
4.973935058593750000e+03 1.283788204193115234e+01 9.610767364501953125e-01
4.975079101562500000e+03 1.370593452453613281e+01 9.626527428627014160e-01
4.976223632812500000e+03 1.561614036560058594e+01 9.174018502235412598e-01
4.977371093750000000e+03 1.848889541625976562e+01 8.579926490783691406e-01
4.978516113281250000e+03 2.058337402343750000e+01 8.467444777488708496e-01
4.979664062500000000e+03 1.833979225158691406e+01 8.884036540985107422e-01
4.980809570312500000e+03 1.684356307983398438e+01 9.046577811241149902e-01
4.981958496093750000e+03 1.496908760070800781e+01 8.867805004119873047e-01
4.983104492187500000e+03 1.409142971038818359e+01 8.665146231651306152e-01
4.984250976562500000e+03 1.565594291687011719e+01 8.619298338890075684e-01
4.985400390625000000e+03 1.494688892364501953e+01 8.961105942726135254e-01
4.986546875000000000e+03 1.357465839385986328e+01 9.487413763999938965e-01
4.987696777343750000e+03 1.364840602874755859e+01 9.640659689903259277e-01
4.988844238281250000e+03 1.333406925201416016e+01 9.607074856758117676e-01
4.989994628906250000e+03 1.383472061157226562e+01 9.543900489807128906e-01
4.991142578125000000e+03 1.475178432464599609e+01 9.432814121246337891e-01
4.992291015625000000e+03 1.441661643981933594e+01 9.327996373176574707e-01
4.993441894531250000e+03 1.447272968292236328e+01 9.352083206176757812e-01
4.994590820312500000e+03 1.464462089538574219e+01 9.430811405181884766e-01
4.995742675781250000e+03 1.318855953216552734e+01 9.748919010162353516e-01
4.996892089843750000e+03 1.411145591735839844e+01 9.752745628356933594e-01
4.998043945312500000e+03 1.244083404541015625e+01 9.972660541534423828e-01
4.999193847656250000e+03 1.232818603515625000e+01 9.749158620834350586e-01
5.000343750000000000e+03 1.338084506988525391e+01 9.476484060287475586e-01
5.001497070312500000e+03 1.325328636169433594e+01 9.744992256164550781e-01
5.002647460937500000e+03 1.255547237396240234e+01 1.034008383750915527e+00
5.003801269531250000e+03 1.340311813354492188e+01 1.008088946342468262e+00
5.004952148437500000e+03 1.475799179077148438e+01 9.651888608932495117e-01
5.006106445312500000e+03 1.281294345855712891e+01 9.775387048721313477e-01
5.007258300781250000e+03 1.337413978576660156e+01 9.659781455993652344e-01
5.008412597656250000e+03 1.527022552490234375e+01 9.761294722557067871e-01
5.009564941406250000e+03 1.449602413177490234e+01 1.008348107337951660e+00
5.010717285156250000e+03 1.331511211395263672e+01 1.031498193740844727e+00
5.011873046875000000e+03 1.399844932556152344e+01 1.014756441116333008e+00
5.013025878906250000e+03 1.429958534240722656e+01 1.019900441169738770e+00
5.014181640625000000e+03 1.404533576965332031e+01 1.024164438247680664e+00
5.015335449218750000e+03 1.397823810577392578e+01 1.026253223419189453e+00
5.016491699218750000e+03 1.467324256896972656e+01 1.005258679389953613e+00
5.017645996093750000e+03 1.297436428070068359e+01 1.024682164192199707e+00
5.018800292968750000e+03 1.458086490631103516e+01 1.007876157760620117e+00
5.019957519531250000e+03 1.189173698425292969e+01 1.019300103187561035e+00
5.021112304687500000e+03 1.257687091827392578e+01 9.937508106231689453e-01
5.022270019531250000e+03 1.414173698425292969e+01 9.818616509437561035e-01
5.023425781250000000e+03 1.550940799713134766e+01 9.672061800956726074e-01
5.024583984375000000e+03 2.103652000427246094e+01 8.897778987884521484e-01
5.025739746093750000e+03 2.831484985351562500e+01 7.993966937065124512e-01
5.026895996093750000e+03 3.071767044067382812e+01 7.762277722358703613e-01
5.028055175781250000e+03 2.249604988098144531e+01 8.721651434898376465e-01
5.029211914062500000e+03 1.518955421447753906e+01 9.632441401481628418e-01
5.030371582031250000e+03 1.336617374420166016e+01 9.873935580253601074e-01
5.031528808593750000e+03 1.335509967803955078e+01 9.986349344253540039e-01
5.032688964843750000e+03 1.304030323028564453e+01 1.020485520362854004e+00
5.033847167968750000e+03 1.261959457397460938e+01 1.029634833335876465e+00
5.035004882812500000e+03 1.381426906585693359e+01 1.021909475326538086e+00
5.036166015625000000e+03 1.258922195434570312e+01 1.047950625419616699e+00
5.037324707031250000e+03 1.183283329010009766e+01 1.078933000564575195e+00
5.038486328125000000e+03 1.127072429656982422e+01 1.092364430427551270e+00
5.039645507812500000e+03 1.112920951843261719e+01 1.087960124015808105e+00
5.040807617187500000e+03 1.264404201507568359e+01 1.059610247611999512e+00
5.041966796875000000e+03 1.363279533386230469e+01 1.029745697975158691e+00
5.043126953125000000e+03 1.397012042999267578e+01 1.007340431213378906e+00
5.044290039062500000e+03 1.406415271759033203e+01 9.959795475006103516e-01
5.045450195312500000e+03 1.219337081909179688e+01 1.021331310272216797e+00
5.046613769531250000e+03 1.204215145111083984e+01 1.026563405990600586e+00
5.047774902343750000e+03 1.419001483917236328e+01 9.866493344306945801e-01
5.048938964843750000e+03 1.402427768707275391e+01 9.635674953460693359e-01
5.050100097656250000e+03 1.402292346954345703e+01 9.506782293319702148e-01
5.051262207031250000e+03 1.439992618560791016e+01 9.614303112030029297e-01
5.052426757812500000e+03 1.429249954223632812e+01 9.783533811569213867e-01
5.053589355468750000e+03 1.449248218536376953e+01 9.774497747421264648e-01
5.054754394531250000e+03 1.309201622009277344e+01 1.005553245544433594e+00
5.055917480468750000e+03 1.221994781494140625e+01 1.039129614830017090e+00
5.057083007812500000e+03 1.244884872436523438e+01 1.057471275329589844e+00
5.058246582031250000e+03 1.242121601104736328e+01 1.041917204856872559e+00
5.059410156250000000e+03 1.204357624053955078e+01 1.024199604988098145e+00
5.060577148437500000e+03 1.424556159973144531e+01 9.938052892684936523e-01
5.061741210937500000e+03 1.303275585174560547e+01 1.012528777122497559e+00
5.062908203125000000e+03 1.441623973846435547e+01 1.003336429595947266e+00
5.064073242187500000e+03 1.383227252960205078e+01 1.008146643638610840e+00
5.065240722656250000e+03 1.219773006439208984e+01 1.029745340347290039e+00
5.066406250000000000e+03 1.399049568176269531e+01 1.006292939186096191e+00
5.067571777343750000e+03 1.315057563781738281e+01 1.048237085342407227e+00
5.068740234375000000e+03 1.285213851928710938e+01 1.057105064392089844e+00
5.069906250000000000e+03 1.417461776733398438e+01 1.028260707855224609e+00
5.071075195312500000e+03 1.320246982574462891e+01 1.036241650581359863e+00
5.072241699218750000e+03 1.349407386779785156e+01 1.008651852607727051e+00
5.073411621093750000e+03 1.258380126953125000e+01 9.979239106178283691e-01
5.074578613281250000e+03 1.482747936248779297e+01 9.772196412086486816e-01
5.075746093750000000e+03 1.308761882781982422e+01 1.023643016815185547e+00
5.076916503906250000e+03 1.372707939147949219e+01 1.017790436744689941e+00
5.078084472656250000e+03 1.346517181396484375e+01 1.020223021507263184e+00
5.079255371093750000e+03 1.286260604858398438e+01 1.033392071723937988e+00
5.080423828125000000e+03 1.332253170013427734e+01 9.788023233413696289e-01
5.081595703125000000e+03 1.497151374816894531e+01 9.240554571151733398e-01
5.082764648437500000e+03 1.266739845275878906e+01 9.446227550506591797e-01
5.083933593750000000e+03 1.274489974975585938e+01 9.701497554779052734e-01
5.085105957031250000e+03 1.278300952911376953e+01 9.896998405456542969e-01
5.086275878906250000e+03 1.402956390380859375e+01 9.878721833229064941e-01
5.087448730468750000e+03 1.280339336395263672e+01 9.974839091300964355e-01
5.088619140625000000e+03 1.433027458190917969e+01 9.826645851135253906e-01
5.089792480468750000e+03 1.411118125915527344e+01 1.019564509391784668e+00
5.090963378906250000e+03 1.357012844085693359e+01 1.033553242683410645e+00
5.092134765625000000e+03 1.322363948822021484e+01 1.059186458587646484e+00
5.093309082031250000e+03 1.410168552398681641e+01 1.028338432312011719e+00
5.094480468750000000e+03 1.377064037322998047e+01 1.046427488327026367e+00
5.095655273437500000e+03 1.231907081604003906e+01 1.061031222343444824e+00
5.096827636718750000e+03 1.422961521148681641e+01 1.030259251594543457e+00
5.098002929687500000e+03 1.223267745971679688e+01 1.067119121551513672e+00
5.099175781250000000e+03 1.154130554199218750e+01 1.070134162902832031e+00
5.100351562500000000e+03 1.208759593963623047e+01 1.053852319717407227e+00
5.101524902343750000e+03 1.151359939575195312e+01 1.051517844200134277e+00
5.102698730468750000e+03 1.444982814788818359e+01 1.008807420730590820e+00
5.103875000000000000e+03 1.402901458740234375e+01 1.026166439056396484e+00
5.105049316406250000e+03 1.231711292266845703e+01 1.052626729011535645e+00
5.106226562500000000e+03 1.206982231140136719e+01 1.052506208419799805e+00
5.107401367187500000e+03 1.403442573547363281e+01 1.008017897605895996e+00
5.108579101562500000e+03 1.370130825042724609e+01 1.011551976203918457e+00
5.109754394531250000e+03 1.353503608703613281e+01 1.029406785964965820e+00
5.110929687500000000e+03 1.260317516326904297e+01 1.030023932456970215e+00
