Wavelength_Angs Flux(erg/s/cm2/A) flux_err
5.058246582031250000e+03 9.485481262207031250e+01 3.803301751613616943e-01
5.059410156250000000e+03 9.527220916748046875e+01 3.840753734111785889e-01
5.060577148437500000e+03 9.275447082519531250e+01 3.935139179229736328e-01
5.061741210937500000e+03 9.233097839355468750e+01 3.927189111709594727e-01
5.062908203125000000e+03 9.505746459960937500e+01 3.846264183521270752e-01
5.064073242187500000e+03 9.391553497314453125e+01 3.865290582180023193e-01
5.065240722656250000e+03 9.318566894531250000e+01 3.925654590129852295e-01
5.066406250000000000e+03 9.287841796875000000e+01 3.946750164031982422e-01
5.067571777343750000e+03 9.236480712890625000e+01 3.958872854709625244e-01
5.068740234375000000e+03 9.174518585205078125e+01 3.964560925960540771e-01
5.069906250000000000e+03 9.083655548095703125e+01 3.967743217945098877e-01
5.071075195312500000e+03 9.487593078613281250e+01 3.886798620223999023e-01
5.072241699218750000e+03 9.410810089111328125e+01 3.893449306488037109e-01
5.073411621093750000e+03 9.133271026611328125e+01 3.964821398258209229e-01
5.074578613281250000e+03 9.131122589111328125e+01 3.980184197425842285e-01
5.075746093750000000e+03 9.257607269287109375e+01 3.955221772193908691e-01
5.076916503906250000e+03 9.290813446044921875e+01 3.944994509220123291e-01
5.078084472656250000e+03 9.410390472412109375e+01 3.917244672775268555e-01
5.079255371093750000e+03 9.233285522460937500e+01 3.948462605476379395e-01
5.080423828125000000e+03 9.197900390625000000e+01 3.953454196453094482e-01
5.081595703125000000e+03 9.093799591064453125e+01 3.983060419559478760e-01
5.082764648437500000e+03 9.184908294677734375e+01 3.974030613899230957e-01
5.083933593750000000e+03 9.127526092529296875e+01 3.978061974048614502e-01
5.085105957031250000e+03 8.881076812744140625e+01 4.006020426750183105e-01
5.086275878906250000e+03 9.258529663085937500e+01 3.890841305255889893e-01
5.087448730468750000e+03 8.858135986328125000e+01 3.995046615600585938e-01
5.088619140625000000e+03 9.478570556640625000e+01 3.876109421253204346e-01
5.089792480468750000e+03 9.092183685302734375e+01 3.969373404979705811e-01
5.090963378906250000e+03 9.037257385253906250e+01 3.991778194904327393e-01
5.092134765625000000e+03 8.975679016113281250e+01 3.996338248252868652e-01
5.093309082031250000e+03 9.281738281250000000e+01 3.912889063358306885e-01
5.094480468750000000e+03 9.036507415771484375e+01 3.962366282939910889e-01
5.095655273437500000e+03 8.958972167968750000e+01 3.996716737747192383e-01
5.096827636718750000e+03 9.365972900390625000e+01 3.917353749275207520e-01
5.098002929687500000e+03 9.175930786132812500e+01 3.974864780902862549e-01
5.099175781250000000e+03 9.120401000976562500e+01 3.987940847873687744e-01
5.100351562500000000e+03 9.022538757324218750e+01 3.994240760803222656e-01
5.101524902343750000e+03 9.465696716308593750e+01 3.873806595802307129e-01
5.102698730468750000e+03 8.644735717773437500e+01 4.122938811779022217e-01
5.103875000000000000e+03 8.869100189208984375e+01 4.079065024852752686e-01
5.105049316406250000e+03 8.989297485351562500e+01 4.036667943000793457e-01
5.106226562500000000e+03 8.949726104736328125e+01 4.021540284156799316e-01
5.107401367187500000e+03 8.882141113281250000e+01 4.054128825664520264e-01
5.108579101562500000e+03 8.944173431396484375e+01 4.040292501449584961e-01
5.109754394531250000e+03 9.083390808105468750e+01 4.012519121170043945e-01
5.110929687500000000e+03 8.903772735595703125e+01 4.075711965560913086e-01
5.112108398437500000e+03 8.861113739013671875e+01 4.087025523185729980e-01
5.113284179687500000e+03 9.155155181884765625e+01 4.012210965156555176e-01
5.114463378906250000e+03 9.009313201904296875e+01 4.055763185024261475e-01
5.115640136718750000e+03 8.832914733886718750e+01 4.112749099731445312e-01
5.116819824218750000e+03 8.667242431640625000e+01 4.129536151885986328e-01
5.117996582031250000e+03 9.139532470703125000e+01 3.982805013656616211e-01
5.119174316406250000e+03 9.194607543945312500e+01 3.938353359699249268e-01
5.120354492187500000e+03 9.086750030517578125e+01 3.982147276401519775e-01
5.121532714843750000e+03 8.867029571533203125e+01 4.062645733356475830e-01
5.122713378906250000e+03 8.975764465332031250e+01 4.044454991817474365e-01
5.123892089843750000e+03 9.285963439941406250e+01 3.984689116477966309e-01
5.125073730468750000e+03 8.920641326904296875e+01 4.067623317241668701e-01
5.126252441406250000e+03 8.805039215087890625e+01 4.083492159843444824e-01
5.127432128906250000e+03 8.827645111083984375e+01 4.052141010761260986e-01
5.128614257812500000e+03 8.915291595458984375e+01 4.035716652870178223e-01
5.129793945312500000e+03 9.019496154785156250e+01 3.996013104915618896e-01
5.130977050781250000e+03 8.957539367675781250e+01 4.028288424015045166e-01
5.132157226562500000e+03 8.628639984130859375e+01 4.112190902233123779e-01
5.133340820312500000e+03 8.955613708496093750e+01 4.064516723155975342e-01
5.134521972656250000e+03 8.677275085449218750e+01 4.122697710990905762e-01
5.135703125000000000e+03 8.798548889160156250e+01 4.099470376968383789e-01
5.136887207031250000e+03 8.752742004394531250e+01 4.110393822193145752e-01
5.138068847656250000e+03 8.580356597900390625e+01 4.142272472381591797e-01
5.139253906250000000e+03 8.775276184082031250e+01 4.092456102371215820e-01
5.140436035156250000e+03 8.913036346435546875e+01 4.077208638191223145e-01
5.141621582031250000e+03 8.317985534667968750e+01 4.208028614521026611e-01
5.142804199218750000e+03 8.709761810302734375e+01 4.109426736831665039e-01
5.143987304687500000e+03 9.032331848144531250e+01 4.023713171482086182e-01
5.145173828125000000e+03 8.912410736083984375e+01 4.044301807880401611e-01
5.146357421875000000e+03 8.835032653808593750e+01 4.085839688777923584e-01
5.147543945312500000e+03 8.672319030761718750e+01 4.116596877574920654e-01
5.148728027343750000e+03 8.696531677246093750e+01 4.103126525878906250e-01
5.149915527343750000e+03 8.663539886474609375e+01 4.110738635063171387e-01
5.151100097656250000e+03 8.525043487548828125e+01 4.162124097347259521e-01
5.152285156250000000e+03 8.619652557373046875e+01 4.161094129085540771e-01
5.153473144531250000e+03 8.646879577636718750e+01 4.133312404155731201e-01
5.154658691406250000e+03 8.799194335937500000e+01 4.100900590419769287e-01
5.155847656250000000e+03 8.799444580078125000e+01 4.065028727054595947e-01
5.157033691406250000e+03 8.590827941894531250e+01 4.089647829532623291e-01
5.158222656250000000e+03 8.567945098876953125e+01 4.106394350528717041e-01
5.159409667968750000e+03 8.817360687255859375e+01 4.079018235206604004e-01
5.160596191406250000e+03 8.588056182861328125e+01 4.166392683982849121e-01
5.161786132812500000e+03 8.149406433105468750e+01 4.284077882766723633e-01
5.162973632812500000e+03 8.593719482421875000e+01 4.175904989242553711e-01
5.164164550781250000e+03 8.845662689208984375e+01 4.065502285957336426e-01
5.165352539062500000e+03 8.708965301513671875e+01 4.060448706150054932e-01
5.166543457031250000e+03 8.841551971435546875e+01 4.051097929477691650e-01
5.167731933593750000e+03 8.848254394531250000e+01 4.099828302860260010e-01
5.168920898437500000e+03 8.666734313964843750e+01 4.164413511753082275e-01
5.170112792968750000e+03 8.812776184082031250e+01 4.142774641513824463e-01
5.171302246093750000e+03 8.812561035156250000e+01 4.141135513782501221e-01
5.172494628906250000e+03 8.677775573730468750e+01 4.183092713356018066e-01
5.173684570312500000e+03 8.506950378417968750e+01 4.233869016170501709e-01
5.174877929687500000e+03 8.474769592285156250e+01 4.254920184612274170e-01
5.176068359375000000e+03 8.358203887939453125e+01 4.264849126338958740e-01
5.177258789062500000e+03 8.555343627929687500e+01 4.210302531719207764e-01
5.178452636718750000e+03 8.717268371582031250e+01 4.166806042194366455e-01
5.179644042968750000e+03 8.482017517089843750e+01 4.226304888725280762e-01
5.180838378906250000e+03 8.254252624511718750e+01 4.290449619293212891e-01
5.182030273437500000e+03 8.337506866455078125e+01 4.258477091789245605e-01
5.183225097656250000e+03 8.312524414062500000e+01 4.224022626876831055e-01
5.184417480468750000e+03 8.610005950927734375e+01 4.164457023143768311e-01
5.185610351562500000e+03 8.823631286621093750e+01 4.118875861167907715e-01
5.186806152343750000e+03 8.862912750244140625e+01 4.113424122333526611e-01
5.187999511718750000e+03 8.760438537597656250e+01 4.122709035873413086e-01
5.189195800781250000e+03 8.318452453613281250e+01 4.196833372116088867e-01
5.190389648437500000e+03 8.171309661865234375e+01 4.245318472385406494e-01
5.191586425781250000e+03 8.308946228027343750e+01 4.253365993499755859e-01
5.192780761718750000e+03 8.519541931152343750e+01 4.220129251480102539e-01
5.193978027343750000e+03 8.515953063964843750e+01 4.215681552886962891e-01
5.195172851562500000e+03 8.434132385253906250e+01 4.226588308811187744e-01
5.196368164062500000e+03 8.323857879638671875e+01 4.257561564445495605e-01
5.197566406250000000e+03 8.473060607910156250e+01 4.209571778774261475e-01
5.198762207031250000e+03 8.540496826171875000e+01 4.153138399124145508e-01
5.199960937500000000e+03 8.534343719482421875e+01 4.119121730327606201e-01
5.201157226562500000e+03 8.641467285156250000e+01 4.108786582946777344e-01
5.202356445312500000e+03 8.510745239257812500e+01 4.160923659801483154e-01
5.203553222656250000e+03 8.663200378417968750e+01 4.145773351192474365e-01
5.204750488281250000e+03 9.277162170410156250e+01 4.001073837280273438e-01
5.205950683593750000e+03 9.545054626464843750e+01 3.923880755901336670e-01
5.207148437500000000e+03 9.738720703125000000e+01 3.886657655239105225e-01
5.208349121093750000e+03 9.224230957031250000e+01 4.021429717540740967e-01
5.209547363281250000e+03 8.556523895263671875e+01 4.191796183586120605e-01
5.210748535156250000e+03 8.437950897216796875e+01 4.240420162677764893e-01
5.211947265625000000e+03 8.445889282226562500e+01 4.226000010967254639e-01
5.213145996093750000e+03 8.405126953125000000e+01 4.232784211635589600e-01
5.214348144531250000e+03 8.251161956787109375e+01 4.293404221534729004e-01
5.215547851562500000e+03 8.214379119873046875e+01 4.326073825359344482e-01
5.216750488281250000e+03 8.081793975830078125e+01 4.343293309211730957e-01
5.217950683593750000e+03 8.262664031982421875e+01 4.302470684051513672e-01
5.219153808593750000e+03 8.360708618164062500e+01 4.265239238739013672e-01
5.220354492187500000e+03 8.443288421630859375e+01 4.242627024650573730e-01
5.221555664062500000e+03 8.498973846435546875e+01 4.228633940219879150e-01
5.222759765625000000e+03 8.442090606689453125e+01 4.238451719284057617e-01
5.223960937500000000e+03 8.430383300781250000e+01 4.234444200992584229e-01
5.225165527343750000e+03 8.266949462890625000e+01 4.270018339157104492e-01
5.226367675781250000e+03 8.455542755126953125e+01 4.254876077175140381e-01
5.227572753906250000e+03 8.524555969238281250e+01 4.242705404758453369e-01
5.228775390625000000e+03 8.202685546875000000e+01 4.284605085849761963e-01
5.229978515625000000e+03 8.265438842773437500e+01 4.268476068973541260e-01
5.231184570312500000e+03 8.312375640869140625e+01 4.268707334995269775e-01
5.232387695312500000e+03 8.210120391845703125e+01 4.313051402568817139e-01
5.233594238281250000e+03 8.280013275146484375e+01 4.291492700576782227e-01
5.234798339843750000e+03 8.265322113037109375e+01 4.259526729583740234e-01
5.236005371093750000e+03 8.424131011962890625e+01 4.188063144683837891e-01
5.237209960937500000e+03 8.602965545654296875e+01 4.151037633419036865e-01
5.238415039062500000e+03 8.386016845703125000e+01 4.213443696498870850e-01
5.239623046875000000e+03 8.240549468994140625e+01 4.255846738815307617e-01
5.240828125000000000e+03 8.419338989257812500e+01 4.242852330207824707e-01
5.242036621093750000e+03 8.173471832275390625e+01 4.316618442535400391e-01
5.243242675781250000e+03 7.922058105468750000e+01 4.355961978435516357e-01
5.244451660156250000e+03 8.258307647705078125e+01 4.259938895702362061e-01
5.245658203125000000e+03 8.491446685791015625e+01 4.190368652343750000e-01
5.246865234375000000e+03 8.588820648193359375e+01 4.193809628486633301e-01
5.248074707031250000e+03 8.375776672363281250e+01 4.277333319187164307e-01
5.249282226562500000e+03 8.083045196533203125e+01 4.349451363086700439e-01
5.250492675781250000e+03 8.472003173828125000e+01 4.270358383655548096e-01
5.251700683593750000e+03 8.423561096191406250e+01 4.269941449165344238e-01
5.252911621093750000e+03 8.286318206787109375e+01 4.300618469715118408e-01
5.254120117187500000e+03 8.248080444335937500e+01 4.290033876895904541e-01
5.255328613281250000e+03 8.556465148925781250e+01 4.202338159084320068e-01
5.256540527343750000e+03 8.584192657470703125e+01 4.185793697834014893e-01
5.257750000000000000e+03 8.075815582275390625e+01 4.309059977531433105e-01
5.258962402343750000e+03 8.511217498779296875e+01 4.228768646717071533e-01
5.260172363281250000e+03 8.666584777832031250e+01 4.157183766365051270e-01
5.261385253906250000e+03 8.341579437255859375e+01 4.202934801578521729e-01
5.262595703125000000e+03 8.173868560791015625e+01 4.246741533279418945e-01
5.263806152343750000e+03 8.292025756835937500e+01 4.236932098865509033e-01
5.265020019531250000e+03 8.460027313232421875e+01 4.223632216453552246e-01
5.266230957031250000e+03 8.474938201904296875e+01 4.261394143104553223e-01
5.267445800781250000e+03 8.398796081542968750e+01 4.269661009311676025e-01
5.268657226562500000e+03 8.489990234375000000e+01 4.254440665245056152e-01
5.269872070312500000e+03 8.480245971679687500e+01 4.242362380027770996e-01
5.271084472656250000e+03 8.331125640869140625e+01 4.263381361961364746e-01
5.272297363281250000e+03 8.322122955322265625e+01 4.277819991111755371e-01
5.273513183593750000e+03 8.119562530517578125e+01 4.350700974464416504e-01
5.274726074218750000e+03 8.155854034423828125e+01 4.363989531993865967e-01
5.275942382812500000e+03 8.112075805664062500e+01 4.355712234973907471e-01
5.277156250000000000e+03 8.693505859375000000e+01 4.207271933555603027e-01
5.278373046875000000e+03 8.726443481445312500e+01 4.180642068386077881e-01
5.279587402343750000e+03 8.557355499267578125e+01 4.206484556198120117e-01
5.280804687500000000e+03 8.508349609375000000e+01 4.230629205703735352e-01
5.282019531250000000e+03 8.398410797119140625e+01 4.278562664985656738e-01
5.283234863281250000e+03 8.156950378417968750e+01 4.343027770519256592e-01
5.284453125000000000e+03 8.333933258056640625e+01 4.260734319686889648e-01
5.285668945312500000e+03 8.689189910888671875e+01 4.162867963314056396e-01
5.286887695312500000e+03 8.430470275878906250e+01 4.216170012950897217e-01
5.288104003906250000e+03 8.546042633056640625e+01 4.227137565612792969e-01
5.289323242187500000e+03 8.274633026123046875e+01 4.312000274658203125e-01
5.290540039062500000e+03 8.293521881103515625e+01 4.296680986881256104e-01
5.291757324218750000e+03 8.328948211669921875e+01 4.272955358028411865e-01
5.292977539062500000e+03 8.319249725341796875e+01 4.259725213050842285e-01
5.294195312500000000e+03 8.606582641601562500e+01 4.199641942977905273e-01
5.295416015625000000e+03 8.509919738769531250e+01 4.237316846847534180e-01
5.296634277343750000e+03 8.217128753662109375e+01 4.309522807598114014e-01
5.297855468750000000e+03 8.263652038574218750e+01 4.301909804344177246e-01
5.299074218750000000e+03 8.555533599853515625e+01 4.234778285026550293e-01
5.300293457031250000e+03 8.427132415771484375e+01 4.292575418949127197e-01
5.301515625000000000e+03 8.238865661621093750e+01 4.367875456809997559e-01
5.302735351562500000e+03 8.322380065917968750e+01 4.369460642337799072e-01
5.303958007812500000e+03 8.288709259033203125e+01 4.363201260566711426e-01
5.305178222656250000e+03 8.576571655273437500e+01 4.258357286453247070e-01
5.306401367187500000e+03 8.362918853759765625e+01 4.299459159374237061e-01
5.307622070312500000e+03 8.302364349365234375e+01 4.318119585514068604e-01
5.308843261718750000e+03 8.248589324951171875e+01 4.355807006359100342e-01
5.310067382812500000e+03 8.581833648681640625e+01 4.250873625278472900e-01
