Wavelength_Angs Flux(erg/s/cm2/A)
5.047403214894767189e+03 1.556340046226978302e-02
5.048565556249222027e+03 1.548730023205280304e-02
5.049728165273480954e+03 1.530830003321170807e-02
5.050891042029177697e+03 1.515179965645074844e-02
5.052054186577976907e+03 1.511960010975599289e-02
5.053217598981538686e+03 1.522620022296905518e-02
5.054381279301554059e+03 1.542370021343231201e-02
5.055545227599711325e+03 1.564610004425048828e-02
5.056709443937732431e+03 1.585610024631023407e-02
5.057873928377332049e+03 1.602420024573802948e-02
5.059038680980259414e+03 1.614289917051792145e-02
5.060203701808259211e+03 1.623040065169334412e-02
5.061368990923110687e+03 1.625300012528896332e-02
5.062534548386583992e+03 1.614720001816749573e-02
5.063700374260487479e+03 1.593399979174137115e-02
5.064866468606622220e+03 1.565450057387351990e-02
5.066032831486822033e+03 1.537820044904947281e-02
5.067199462962917096e+03 1.520809996873140335e-02
5.068366363096771238e+03 1.514799986034631729e-02
5.069533531950241922e+03 1.516360044479370117e-02
5.070700969585221173e+03 1.519280020147562027e-02
5.071868676063601015e+03 1.521820016205310822e-02
5.073036651447285294e+03 1.522279996424913406e-02
5.074204895798206053e+03 1.522840000689029694e-02
5.075373409178307156e+03 1.522359997034072876e-02
5.076542191649535198e+03 1.516939979046583176e-02
5.077711243273854052e+03 1.503469981253147125e-02
5.078880564113255787e+03 1.480610016733407974e-02
5.080050154229727013e+03 1.455069985240697861e-02
5.081220013685287086e+03 1.436430029571056366e-02
5.082390142541950809e+03 1.433019991964101791e-02
5.083560540861767549e+03 1.444699987769126892e-02
5.084731208706781217e+03 1.462399959564208984e-02
5.085902146139069373e+03 1.485489960759878159e-02
5.087073353220702302e+03 1.508670020848512650e-02
5.088244830013788487e+03 1.528859976679086685e-02
5.089416576580427318e+03 1.542910002171993256e-02
5.090588592982753653e+03 1.557159982621669769e-02
5.091760879282895985e+03 1.569380052387714386e-02
5.092933435543018277e+03 1.577349938452243805e-02
5.094106261825279034e+03 1.575680077075958252e-02
5.095279358191869505e+03 1.563969999551773071e-02
5.096452724704975481e+03 1.541970018297433853e-02
5.097626361426819130e+03 1.513279974460601807e-02
5.098800268419619897e+03 1.488330028951168060e-02
5.099974445745610865e+03 1.475469954311847687e-02
5.101148893467057860e+03 1.475949957966804504e-02
5.102323611646217614e+03 1.489160023629665375e-02
5.103498600345382329e+03 1.497980020940303802e-02
5.104673859626839658e+03 1.500490028411149979e-02
5.105849389552909997e+03 1.495829969644546509e-02
5.107025190185908286e+03 1.485409960150718689e-02
5.108201261588184934e+03 1.475709956139326096e-02
5.109377603822083984e+03 1.470530033111572266e-02
5.110554216949984038e+03 1.475310046225786209e-02
5.111731101034258245e+03 1.488909963518381119e-02
5.112908256137312492e+03 1.507699955254793167e-02
5.114085682321549939e+03 1.528260018676519394e-02
5.115263379649405579e+03 1.547530014067888260e-02
5.116441348183308946e+03 1.563180051743984222e-02
5.117619587985726866e+03 1.572760008275508881e-02
5.118798099119116159e+03 1.574609987437725067e-02
5.119976881645971844e+03 1.565629988908767700e-02
5.121155935628787120e+03 1.543410029262304306e-02
5.122335261130067011e+03 1.512719970196485519e-02
5.123514858212350191e+03 1.481680013239383698e-02
5.124694726938167150e+03 1.454150024801492691e-02
5.125874867370082939e+03 1.436289958655834198e-02
5.127055279570657149e+03 1.428269967436790466e-02
5.128235963602485754e+03 1.427180040627717972e-02
5.129416919528154722e+03 1.433790009468793869e-02
5.130598147410290039e+03 1.447449997067451477e-02
5.131779647311506778e+03 1.465649995952844620e-02
5.132961419294459120e+03 1.483170036226511002e-02
5.134143463421791239e+03 1.498629990965127945e-02
5.135325779756184602e+03 1.508450042456388474e-02
5.136508368360315217e+03 1.509450003504753113e-02
5.137691229296891834e+03 1.500410027801990509e-02
5.138874362628618655e+03 1.483349967747926712e-02
5.140057768418235355e+03 1.466470025479793549e-02
5.141241446728473420e+03 1.458930037915706635e-02
5.142425397622100718e+03 1.456139981746673584e-02
5.143609621161884206e+03 1.450140029191970825e-02
5.144794117410605395e+03 1.450659986585378647e-02
5.145978886431074898e+03 1.448170002549886703e-02
5.147163928286096962e+03 1.444640010595321655e-02
5.148349243038513123e+03 1.440289989113807678e-02
5.149534830751156733e+03 1.439080014824867249e-02
5.150720691486896612e+03 1.439489983022212982e-02
5.151906825308595216e+03 1.436830032616853714e-02
5.153093232279151380e+03 1.438250020146369934e-02
5.154279912461455751e+03 1.445120014250278473e-02
5.155466865918436270e+03 1.460560038685798645e-02
5.156654092713012687e+03 1.482809986919164658e-02
5.157841592908142047e+03 1.506219990551471710e-02
5.159029366566772296e+03 1.521409954875707626e-02
5.160217413751890490e+03 1.522400043904781342e-02
5.161405734526473680e+03 1.510119996964931488e-02
5.162594328953537115e+03 1.480089966207742691e-02
5.163783197096086951e+03 1.434949971735477448e-02
5.164972339017167542e+03 1.371410023421049118e-02
5.166161754779814146e+03 1.298990007489919662e-02
5.167351444447100221e+03 1.228039991110563278e-02
5.168541408082091039e+03 1.176459994167089462e-02
5.169731645747887342e+03 1.152119971811771393e-02
5.170922157507588963e+03 1.142869982868432999e-02
5.172112943424311197e+03 1.138889975845813751e-02
5.173304003561198442e+03 1.148859970271587372e-02
5.174495337981387820e+03 1.181020028889179230e-02
5.175686946748055561e+03 1.240000035613775253e-02
5.176878829924366983e+03 1.302400045096874237e-02
5.178070987573525599e+03 1.345369964838027954e-02
5.179263419758728560e+03 1.361479982733726501e-02
5.180456126543206665e+03 1.346839964389801025e-02
5.181649107990187076e+03 1.305889990180730820e-02
5.182842364162929698e+03 1.252979971468448639e-02
5.184035895124688977e+03 1.216689962893724442e-02
5.185229700938756650e+03 1.219100039452314377e-02
5.186423781668415359e+03 1.262899953871965408e-02
5.187618137376985942e+03 1.327630039304494858e-02
5.188812768127780146e+03 1.384729985147714615e-02
5.190007673984146095e+03 1.422400027513504028e-02
5.191202855009427367e+03 1.439729984849691391e-02
5.192398311267001191e+03 1.438099984079599380e-02
5.193594042820244795e+03 1.436389982700347900e-02
5.194790049732548141e+03 1.442790031433105469e-02
5.195986332067333024e+03 1.459829974919557571e-02
5.197182889888015779e+03 1.486000046133995056e-02
5.198379723258046397e+03 1.512920018285512924e-02
5.199576832240868498e+03 1.533939968794584274e-02
5.200774216899963903e+03 1.542189996689558029e-02
5.201971877298804429e+03 1.535219978541135788e-02
5.203169813500901000e+03 1.511059980839490891e-02
5.204368025569754536e+03 1.472419966012239456e-02
5.205566513568905066e+03 1.430509984493255615e-02
5.206765277561884432e+03 1.396610029041767120e-02
5.207964317612259947e+03 1.376590039581060410e-02
5.209163633783592559e+03 1.375390030443668365e-02
5.210363226139480503e+03 1.398290041834115982e-02
5.211563094743513830e+03 1.436129957437515259e-02
5.212763239659318970e+03 1.480050012469291687e-02
5.213963660950515987e+03 1.515759993344545364e-02
5.215164358680759506e+03 1.536749955266714096e-02
5.216365332913705970e+03 1.546339970082044601e-02
5.217566583713022737e+03 1.557070016860961914e-02
5.218768111142409907e+03 1.571170054376125336e-02
5.219969915265561212e+03 1.585569977760314941e-02
5.221171996146204947e+03 1.593510061502456665e-02
5.222374353848064857e+03 1.588599942624568939e-02
5.223576988434897430e+03 1.564499922096729279e-02
5.224779899970456427e+03 1.527359988540410995e-02
5.225983088518528348e+03 1.488509960472583771e-02
5.227186554142895147e+03 1.463160011917352676e-02
5.228390296907373340e+03 1.464790012687444687e-02
5.229594316875773075e+03 1.488600019365549088e-02
5.230798614111942697e+03 1.520240027457475662e-02
5.232003188679720552e+03 1.542009972035884857e-02
5.233208040642983178e+03 1.552690006792545319e-02
5.234413170065600752e+03 1.561830006539821625e-02
5.235618577011477100e+03 1.576600037515163422e-02
5.236824261544511501e+03 1.598170027136802673e-02
5.238030223728639612e+03 1.619900017976760864e-02
5.239236463627788908e+03 1.638180017471313477e-02
5.240442981305923240e+03 1.647970080375671387e-02
5.241649776827001915e+03 1.653149910271167755e-02
5.242856850255016980e+03 1.654350012540817261e-02
5.244064201653961391e+03 1.649410091340541840e-02
5.245271831087843566e+03 1.640740036964416504e-02
5.246479738620699209e+03 1.624369993805885315e-02
5.247687924316561293e+03 1.600579917430877686e-02
5.248896388239497355e+03 1.577150076627731323e-02
5.250105130453566744e+03 1.564140059053897858e-02
5.251314151022867918e+03 1.560570020228624344e-02
5.252523450011491150e+03 1.563739962875843048e-02
5.253733027483562182e+03 1.573500037193298340e-02
5.254942883503200392e+03 1.585049927234649658e-02
5.256153018134563354e+03 1.599420048296451569e-02
5.257363431441800458e+03 1.617820002138614655e-02
5.258574123489095655e+03 1.632180064916610718e-02
5.259785094340629257e+03 1.630610041320323944e-02
5.260996344060615229e+03 1.603719964623451233e-02
5.262207872713263896e+03 1.556430011987686157e-02
5.263419680362818326e+03 1.498879957944154739e-02
5.264631767073517040e+03 1.443549990653991699e-02
5.265844132909634936e+03 1.402060035616159439e-02
5.267056777935444188e+03 1.376399956643581390e-02
5.268269702215233337e+03 1.364510040730237961e-02
5.269482905813320940e+03 1.362190023064613342e-02
5.270696388794019185e+03 1.372309960424900055e-02
5.271910151221675733e+03 1.401450019329786301e-02
5.273124193160633695e+03 1.444990001618862152e-02
5.274338514675269835e+03 1.490600034594535828e-02
5.275553115829955459e+03 1.530859991908073425e-02
5.276767996689099164e+03 1.567379944026470184e-02
5.277983157317101359e+03 1.599220000207424164e-02
5.279198597778398835e+03 1.624350063502788544e-02
5.280414318137423834e+03 1.634049974381923676e-02
5.281630318458642250e+03 1.627800054848194122e-02
5.282846598806513612e+03 1.618440076708793640e-02
5.284063159245536553e+03 1.618310064077377319e-02
5.285279999840199707e+03 1.634960062801837921e-02
5.286497120655030812e+03 1.664699986577033997e-02
5.287714521754547604e+03 1.696570031344890594e-02
5.288932203203307836e+03 1.719919964671134949e-02
5.290150165065865622e+03 1.734640076756477356e-02
5.291368407406791448e+03 1.739979907870292664e-02
5.292586930290684904e+03 1.736560091376304626e-02
5.293805733782141033e+03 1.722210086882114410e-02
5.295024817945789437e+03 1.695749908685684204e-02
5.296244182846255171e+03 1.662269979715347290e-02
5.297463828548196943e+03 1.625180058181285858e-02
5.298683755116269822e+03 1.600399985909461975e-02
5.299903962615163437e+03 1.596499979496002197e-02
5.301124451109560141e+03 1.611850038170814514e-02
5.302345220664181397e+03 1.637489907443523407e-02
5.303566271343739572e+03 1.669440045952796936e-02
5.304787603212983413e+03 1.702010072767734528e-02
5.306009216336658028e+03 1.728839986026287079e-02
5.307231110779540359e+03 1.746560074388980865e-02
5.308453286606405527e+03 1.755820028483867645e-02
5.309675743882061397e+03 1.762500032782554626e-02
5.310898482671311285e+03 1.767170056700706482e-02
5.312121503038993978e+03 1.766760088503360748e-02
5.313344805049947354e+03 1.760159991681575775e-02
5.314568388769024750e+03 1.747649908065795898e-02
5.315792254261109520e+03 1.735829934477806091e-02
5.317016401591078647e+03 1.724560000002384186e-02
5.318240830823847318e+03 1.716719940304756165e-02
5.319465542024322531e+03 1.709990017116069794e-02
5.320690535257446754e+03 1.700999960303306580e-02
5.321915810588157001e+03 1.685580052435398102e-02
5.323141368081428482e+03 1.661610044538974762e-02
5.324367207802227313e+03 1.630130037665367126e-02
5.325593329815557809e+03 1.596920005977153778e-02
5.326819734186415189e+03 1.560499984771013260e-02
5.328046420979834693e+03 1.527069974690675735e-02
5.329273390260842461e+03 1.512479968369007111e-02
5.330500642094501927e+03 1.525979954749345779e-02
5.331728176545870156e+03 1.559909991919994354e-02
5.332955993680040592e+03 1.601929962635040283e-02
5.334184093562100315e+03 1.640610024333000183e-02
5.335412476257171875e+03 1.669269986450672150e-02
5.336641141830372362e+03 1.682730019092559814e-02
5.337870090346855250e+03 1.682909950613975525e-02
5.339099321871767643e+03 1.669969968497753143e-02
5.340328836470293027e+03 1.651469990611076355e-02
5.341558634207613068e+03 1.637149974703788757e-02
5.342788715148925803e+03 1.635700091719627380e-02
5.344019079359458374e+03 1.644000038504600525e-02
5.345249726904434283e+03 1.653620041906833649e-02
5.346480657849110685e+03 1.656630076467990875e-02
5.347711872258739277e+03 1.656910032033920288e-02
5.348943370198609955e+03 1.658369973301887512e-02
5.350175151734003521e+03 1.667170040309429169e-02
5.351407216930238974e+03 1.686180010437965393e-02
5.352639565852628948e+03 1.711400039494037628e-02
5.353872198566521547e+03 1.739219948649406433e-02
5.355105115137258508e+03 1.764740049839019775e-02
5.356338315630218858e+03 1.784379966557025909e-02
5.357571800110775257e+03 1.796269975602626801e-02
5.358805568644336745e+03 1.799540035426616669e-02
5.360039621296305086e+03 1.791089959442615509e-02
5.361273958132119333e+03 1.775809936225414276e-02
5.362508579217212173e+03 1.754719950258731842e-02
5.363743484617052673e+03 1.730260066688060760e-02
5.364978674397108989e+03 1.706060022115707397e-02
5.366214148622863831e+03 1.683430001139640808e-02
5.367449907359831741e+03 1.664870046079158783e-02
5.368685950673521802e+03 1.642609946429729462e-02
5.369922278629476750e+03 1.619720086455345154e-02
5.371158891293234774e+03 1.605499908328056335e-02
5.372395788730372260e+03 1.609469950199127197e-02
5.373632971006455591e+03 1.631340011954307556e-02
5.374870438187091167e+03 1.665999926626682281e-02
5.376108190337876295e+03 1.697809994220733643e-02
5.377346227524447386e+03 1.720100082457065582e-02
5.378584549812431760e+03 1.730499975383281708e-02
5.379823157267495844e+03 1.731999963521957397e-02
5.381062049955297880e+03 1.729040034115314484e-02
5.382301227941533398e+03 1.722840033471584320e-02
5.383540691291892472e+03 1.717039942741394043e-02
5.384780440072099736e+03 1.715020090341567993e-02
5.386020474347876188e+03 1.714989915490150452e-02
5.387260794184976476e+03 1.711999997496604919e-02
5.388501399649156156e+03 1.701799966394901276e-02
5.389742290806185338e+03 1.685060001909732819e-02
5.390983467721866873e+03 1.665470004081726074e-02
5.392224930461993608e+03 1.646579988300800323e-02
5.393466679092399318e+03 1.633369922637939453e-02
5.394708713678909589e+03 1.620710082352161407e-02
5.395951034287384573e+03 1.608330011367797852e-02
5.397193640983682599e+03 1.598650030791759491e-02
5.398436533833693829e+03 1.596329919993877411e-02
5.399679712903305699e+03 1.602970063686370850e-02
5.400923178258442022e+03 1.610529981553554535e-02
5.402166929965016607e+03 1.611799933016300201e-02
5.403410968088985101e+03 1.602539978921413422e-02
5.404655292696293145e+03 1.581449992954730988e-02
5.405899903852925490e+03 1.558160036802291870e-02
5.407144801624857791e+03 1.548030041158199310e-02
5.408389986078104812e+03 1.553240045905113220e-02
5.409635457278674039e+03 1.568640023469924927e-02
5.410881215292611159e+03 1.589090004563331604e-02
5.412127260185951855e+03 1.614700071513652802e-02
5.413373592024772734e+03 1.644339971244335175e-02
5.414620210875141311e+03 1.672739908099174500e-02
5.415867116803163299e+03 1.694300025701522827e-02
5.417114309874943501e+03 1.711479946970939636e-02
5.418361790156599454e+03 1.721069961786270142e-02
5.419609557714285074e+03 1.720559969544410706e-02
5.420857612614142454e+03 1.714609935879707336e-02
5.422105954922353703e+03 1.707920059561729431e-02
5.423354584705093657e+03 1.701270043849945068e-02
5.424603502028575349e+03 1.696209982037544250e-02
5.425852706959002717e+03 1.693850010633468628e-02
5.427102199562619717e+03 1.691919937729835510e-02
5.428351979905661210e+03 1.682199910283088684e-02
5.429602048054400257e+03 1.665209978818893433e-02
